id,sex,age,city,country,followers_count,last_seen,costs,games
746674361,Мужской,19,,Россия,5,03.09.2022,25000,['Warface']
746667568,Женский,25,,Россия,,03.09.2022,25000,['Warface']
746654081,Мужской,24,,Россия,0,30.08.2022,25000,['Warface']
746652610,Мужской,22,,Россия,0,31.08.2022,25000,['Warface']
746649406,Мужской,47,Москва,Россия,0,03.09.2022,25000,['Warcraft III']
746644083,Мужской,25,,Россия,1,03.09.2022,25000,['Warcraft III']
746638546,Мужской,26,,Россия,1,01.09.2022,25000,['Warcraft III']
746630658,Мужской,22,,Россия,6,01.09.2022,25000,['Warcraft III']
746626537,Женский,21,,Россия,,03.09.2022,25000,['Warcraft III']
746617876,Женский,26,,Россия,0,02.09.2022,25000,['Warcraft III']
746604115,Мужской,25,,Россия,0,03.09.2022,25000,"['League of Legends', 'Valorant', 'Apex Legends']"
746593582,Мужской,34,,Россия,6,03.09.2022,25000,"['League of Legends', 'Valorant', 'Apex Legends']"
746559307,Мужской,24,Gdańsk,Польша,0,03.09.2022,462050,"['League of Legends', 'Valorant', 'Apex Legends']"
746556669,Мужской,18,,Россия,0,31.08.2022,25000,"['League of Legends', 'Valorant', 'Apex Legends']"
746554994,Мужской,21,,Россия,3,03.09.2022,25000,"['League of Legends', 'Valorant', 'Apex Legends']"
746537829,Мужской,25,,Россия,,02.09.2022,25000,['Warface']
746523822,Мужской,19,,Россия,1,03.09.2022,25000,['Free Fire']
746516551,Женский,21,,Россия,0,31.08.2022,25000,['Free Fire']
746509249,Мужской,19,Нефтеюганск,Россия,,03.09.2022,25000,['Free Fire']
746494957,Мужской,18,,Россия,2,27.08.2022,25000,['Free Fire']
746464974,Мужской,25,,Россия,1,03.09.2022,25000,['Free Fire']
746458261,Мужской,25,Орёл,Россия,8,03.09.2022,25000,['Dota Underlords']
746442340,Мужской,26,,Россия,1,29.08.2022,25000,['Dota Underlords']
746415556,Мужской,27,,Россия,,01.09.2022,25000,['Hearthstone']
746415546,Мужской,21,,Россия,0,03.09.2022,25000,['Hearthstone']
746411025,Женский,20,,Россия,,01.09.2022,25000,['Dota Underlords']
746393436,Мужской,21,,Россия,2,03.09.2022,25000,['PUBG']
746391442,Мужской,23,,Россия,0,03.09.2022,25000,['PUBG']
746385733,Мужской,27,,Россия,0,03.09.2022,25000,['PUBG']
746385301,Мужской,20,,Россия,0,03.09.2022,25000,['PUBG']
746365414,Мужской,18,,Россия,0,03.09.2022,25000,['Hearthstone']
746362373,Мужской,25,,Россия,0,03.09.2022,25000,['Hearthstone']
746341881,Мужской,21,,Россия,2,03.09.2022,25000,"['Dota 2', 'CS:GO', 'Warcraft III']"
746322327,Мужской,21,,Россия,0,03.09.2022,25000,"['Dota 2', 'CS:GO', 'Warcraft III']"
746316475,Мужской,21,,Россия,,03.09.2022,25000,"['Dota 2', 'CS:GO', 'Warcraft III']"
746310324,Мужской,55,,Россия,0,29.08.2022,25000,['Quake Champions']
746294671,Мужской,19,,Россия,3,03.09.2022,25000,['Quake Champions']
746251684,Мужской,30,,Россия,,01.09.2022,25000,['Quake Champions']
746211820,Мужской,22,,Россия,2,25.08.2022,25000,['Dota 2']
746205160,Мужской,26,,Россия,0,02.09.2022,25000,['Dota 2']
746193054,Мужской,23,,Россия,2,27.08.2022,25000,['Dota 2']
746181189,Мужской,24,,Россия,0,23.08.2022,25000,['Dota 2']
746176291,Мужской,24,,Россия,1,02.09.2022,25000,['Dota 2']
746154318,Мужской,20,,Россия,0,24.08.2022,25000,['Dota 2']
746145426,Мужской,20,,Россия,1,01.09.2022,25000,"['League of Legends', 'Valorant', 'Apex Legends']"
746135033,Мужской,25,,Россия,0,31.08.2022,25000,"['League of Legends', 'Valorant', 'Apex Legends']"
746117744,Мужской,25,,Россия,2,31.08.2022,25000,"['League of Legends', 'Valorant', 'Apex Legends']"
746108077,Мужской,18,,Россия,3,03.09.2022,25000,"['League of Legends', 'Valorant', 'Apex Legends']"
746069959,Мужской,25,,Россия,2,01.09.2022,25000,"['League of Legends', 'Valorant', 'Apex Legends']"
746065687,Мужской,25,,Россия,0,23.08.2022,25000,['Quake Champions']
746063145,Мужской,26,,Россия,0,30.08.2022,25000,['Overwatch']
746062142,Женский,25,,Россия,3,03.09.2022,25000,['Overwatch']
746061806,Мужской,29,,Россия,1,03.09.2022,25000,['Overwatch']
746011784,Женский,21,Севастополь,Россия,4,03.09.2022,25000,['Overwatch']
745994717,Мужской,25,Санкт-Петербург,Россия,2,03.09.2022,25000,['Quake Champions']
745982958,Мужской,21,Gaborone,Ботсвана,8,03.09.2022,118080,['Warcraft III']
745977313,Мужской,26,,Россия,1,02.09.2022,25000,['Warcraft III']
745972964,Мужской,24,,Россия,,03.09.2022,25000,['Warcraft III']
745953561,Мужской,27,,Россия,,28.08.2022,25000,['Apex Legends']
745946297,Мужской,27,Москва,Россия,23,03.09.2022,25000,['Apex Legends']
745940930,Мужской,23,,Россия,3,31.08.2022,25000,['Apex Legends']
745940418,Мужской,47,,Россия,0,03.09.2022,25000,['Apex Legends']
745933696,Мужской,21,,Россия,1,03.09.2022,25000,['Apex Legends']
745924660,Мужской,25,,Россия,0,27.08.2022,25000,['Apex Legends']
745913649,Мужской,21,,Россия,5,03.09.2022,25000,['Apex Legends']
745904650,Мужской,47,,Россия,,03.09.2022,25000,['Apex Legends']
745902306,Мужской,25,,Россия,0,03.09.2022,25000,['Warface']
745901471,Мужской,25,,Россия,5,01.09.2022,25000,['Warface']
745896670,Мужской,21,Ростов-на-Дону,Россия,,03.09.2022,25000,['PUBG']
745884578,Мужской,41,,Россия,1,30.08.2022,25000,['PUBG']
745884282,Мужской,30,,Россия,0,03.09.2022,25000,['PUBG']
745864209,Женский,26,,Россия,6,03.09.2022,25000,['PUBG']
745858958,Мужской,17,,Россия,1,02.09.2022,25000,['Warface']
745840721,Мужской,19,Запорожье,Украина,0,02.09.2022,100000,['Warface']
745822729,Мужской,25,,Россия,0,01.09.2022,25000,['Warface']
745814557,Мужской,26,,Россия,0,03.09.2022,25000,['Warface']
745814052,Мужской,22,,Россия,,03.09.2022,25000,['Warface']
745810738,Мужской,21,,Россия,0,02.09.2022,25000,['Warface']
745808451,Мужской,24,,Россия,1,03.09.2022,25000,['Overwatch']
745776749,Женский,35,,Россия,20,03.09.2022,25000,['Overwatch']
745776361,Мужской,21,,Россия,,03.09.2022,25000,['Overwatch']
745775160,Мужской,25,,Россия,0,03.09.2022,25000,['Overwatch']
745771390,Женский,25,,Россия,,03.09.2022,25000,['Warface']
745765371,Мужской,24,,Россия,0,21.08.2022,25000,['Warface']
745760946,Мужской,22,,Россия,0,03.09.2022,25000,['Warface']
745751168,Мужской,21,,Россия,1,01.09.2022,25000,"['League of Legends', 'Valorant', 'Apex Legends']"
745748057,Мужской,32,Караганда,Казахстан,0,24.08.2022,30300,"['League of Legends', 'Valorant', 'Apex Legends']"
745747938,Мужской,24,,Россия,0,31.08.2022,25000,"['League of Legends', 'Valorant', 'Apex Legends']"
745745790,Мужской,20,Санкт-Петербург,Россия,1,28.08.2022,25000,"['League of Legends', 'Valorant', 'Apex Legends']"
745733143,Мужской,18,Владимир,Россия,0,03.09.2022,25000,"['League of Legends', 'Valorant', 'Apex Legends']"
745706366,Мужской,19,Москва,Россия,0,03.09.2022,25000,['Warcraft III']
745679461,Мужской,21,,Россия,,02.09.2022,25000,['Warcraft III']
745674712,Мужской,19,,Россия,,03.09.2022,25000,['Warcraft III']
745651528,Мужской,21,Санкт-Петербург,Россия,1,03.09.2022,25000,['Warcraft III']
745643401,Мужской,17,,Россия,1,02.09.2022,25000,['Warcraft III']
745642657,Мужской,21,,Россия,,03.09.2022,25000,['Warcraft III']
745635313,Мужской,47,,Россия,0,03.09.2022,25000,['League of Legends']
745615780,Мужской,22,,Россия,,03.09.2022,25000,['League of Legends']
745615087,Мужской,28,,Россия,3,03.09.2022,25000,['League of Legends']
745607137,Мужской,26,,Россия,3,02.09.2022,25000,['League of Legends']
745601885,Женский,26,,Россия,,02.09.2022,25000,['League of Legends']
745600460,Мужской,21,,Россия,0,24.08.2022,25000,['League of Legends']
745594626,Мужской,26,Казань,Россия,,31.08.2022,25000,['League of Legends']
745584629,Мужской,40,,Россия,1,03.09.2022,25000,"['Dota 2', 'CS:GO', 'Warcraft III']"
745578487,Мужской,28,,Россия,8,03.09.2022,25000,"['Dota 2', 'CS:GO', 'Warcraft III']"
745578062,Мужской,24,Санкт-Петербург,Россия,1,27.08.2022,25000,"['Dota 2', 'CS:GO', 'Warcraft III']"
745574641,Мужской,25,,Россия,1,03.09.2022,25000,"['Dota 2', 'CS:GO', 'Warcraft III']"
745564391,Мужской,25,,Россия,0,26.08.2022,25000,"['Dota 2', 'CS:GO', 'Warcraft III']"
745558708,Мужской,19,,Россия,1,24.08.2022,25000,['League of Legends']
745554624,Мужской,24,Новосибирск,Россия,1,03.09.2022,25000,['League of Legends']
745549847,Мужской,17,,Россия,0,03.09.2022,25000,['League of Legends']
745545390,Мужской,22,,Россия,0,22.08.2022,25000,['StarCraft 2']
745537142,Мужской,22,,Россия,2,25.08.2022,25000,['StarCraft 2']
745536981,Женский,25,,Россия,0,03.09.2022,25000,['StarCraft 2']
745524848,Мужской,22,Новосибирск,Россия,10,03.09.2022,25000,['StarCraft 2']
745496058,Женский,17,,Россия,1,02.09.2022,25000,['StarCraft 2']
745494309,Женский,25,,Россия,2,03.09.2022,25000,['StarCraft 2']
745487862,Женский,28,,Россия,,03.09.2022,25000,['StarCraft 2']
745477679,Мужской,22,,Россия,5,03.09.2022,25000,['PUBG']
745477662,Мужской,26,,Россия,4,03.09.2022,25000,['PUBG']
745476232,Мужской,25,,Россия,1,03.09.2022,25000,['PUBG']
745469579,Мужской,22,,Россия,2,03.09.2022,25000,['StarCraft 2']
745462936,Женский,28,,Россия,1,29.08.2022,25000,['StarCraft 2']
745450287,Женский,20,,Россия,2,03.09.2022,25000,['Dota Underlords']
745447849,Мужской,24,,Россия,,24.08.2022,25000,['Hearthstone']
745430338,Мужской,26,,Россия,9,03.09.2022,25000,['Hearthstone']
745422387,Мужской,51,,Россия,2,03.09.2022,25000,['Hearthstone']
745404972,Женский,47,,Россия,0,03.09.2022,25000,['Hearthstone']
745386728,Мужской,26,Рязань,Россия,,03.09.2022,25000,['Hearthstone']
745375914,Мужской,21,Новокузнецк,Россия,0,23.08.2022,25000,['Hearthstone']
745357196,Мужской,47,Владивосток,Россия,,28.08.2022,25000,['Hearthstone']
745355860,Мужской,24,,Россия,,03.09.2022,25000,['Hearthstone']
745353661,Мужской,28,Иркутск,Россия,4,03.09.2022,25000,['Dota Underlords']
745343161,Женский,21,,Россия,,03.09.2022,25000,['Fortnite']
745341463,Мужской,22,,Россия,0,21.08.2022,25000,['Fortnite']
745340628,Мужской,23,Ярославль,Россия,4,03.09.2022,25000,['Fortnite']
745331891,Женский,22,,Россия,,03.09.2022,25000,['Fortnite']
745328285,Мужской,17,,Россия,1,03.09.2022,25000,['Fortnite']
745315627,Мужской,23,,Россия,6,03.09.2022,25000,['Fortnite']
745315119,Мужской,25,,Россия,0,03.09.2022,25000,['Warcraft III']
745302175,Мужской,18,Краснодарский,Россия,2,03.09.2022,25000,['Warcraft III']
745297323,Мужской,27,,Россия,1,03.09.2022,25000,['Warcraft III']
745288981,Мужской,27,Самара,Россия,1,02.09.2022,25000,['Warcraft III']
745287827,Мужской,51,,Россия,1364,03.09.2022,25000,['Warcraft III']
745274737,Мужской,60,London,Великобритания,,03.09.2022,462050,['Warcraft III']
745272641,Мужской,21,,Россия,0,03.09.2022,25000,['Warcraft III']
745261791,Мужской,27,,Россия,3,03.09.2022,25000,['Warcraft III']
745244857,Мужской,25,,Россия,,03.09.2022,25000,['Warcraft III']
745236954,Мужской,17,,Россия,1,02.09.2022,25000,['Warcraft III']
745232049,Мужской,25,,Россия,6,26.08.2022,25000,['Warcraft III']
745226323,Мужской,42,,Россия,3,02.09.2022,25000,['Warcraft III']
745185508,Мужской,21,,Германия,0,31.08.2022,138615,['Free Fire']
745155930,Мужской,24,,Россия,0,24.08.2022,25000,"['League of Legends', 'Valorant', 'Apex Legends']"
745155428,Мужской,19,,Россия,0,03.09.2022,25000,"['League of Legends', 'Valorant', 'Apex Legends']"
745154504,Мужской,21,,Россия,2,03.09.2022,25000,"['League of Legends', 'Valorant', 'Apex Legends']"
745152988,Мужской,18,,Россия,,03.09.2022,25000,"['League of Legends', 'Valorant', 'Apex Legends']"
745150478,Женский,49,Екатеринбург,Россия,2,26.08.2022,25000,"['StarCraft 2', 'Warface', 'Free Fire']"
745147736,Мужской,33,,Россия,0,26.08.2022,25000,"['StarCraft 2', 'Warface', 'Free Fire']"
745131833,Мужской,25,,Россия,,03.09.2022,25000,"['StarCraft 2', 'Warface', 'Free Fire']"
745126281,Мужской,21,Иерусалим,Израиль,2,03.09.2022,138615,"['StarCraft 2', 'Warface', 'Free Fire']"
745123763,Женский,41,,Россия,0,03.09.2022,25000,"['StarCraft 2', 'Warface', 'Free Fire']"
745116623,Мужской,20,,Россия,4,03.09.2022,25000,"['StarCraft 2', 'Warface', 'Free Fire']"
745102208,Мужской,28,,Россия,0,22.08.2022,25000,['CS:GO']
745091110,Мужской,19,Краснодар,Россия,1,29.08.2022,25000,['CS:GO']
745086463,Мужской,36,,Россия,22,03.09.2022,25000,['CS:GO']
745068441,Мужской,20,,Россия,4,03.09.2022,25000,['Overwatch']
745065280,Мужской,17,,Россия,0,29.08.2022,25000,['Overwatch']
745062891,Мужской,25,,Украина,6,03.09.2022,100000,['Overwatch']
745054086,Мужской,25,,Россия,,21.08.2022,25000,['Overwatch']
745048971,Мужской,22,,Россия,,27.08.2022,25000,['Overwatch']
745047014,Мужской,17,,Россия,,03.09.2022,25000,['Overwatch']
745032997,Мужской,22,,Россия,1,03.09.2022,25000,['Free Fire']
745024006,Мужской,25,,Россия,0,03.09.2022,25000,['Free Fire']
745013688,Мужской,25,Warszawa,Польша,0,18.08.2022,138615,"['Dota Underlords', 'Quake Champions', 'Heroes of the Storm']"
745007633,Мужской,19,,Россия,1,29.08.2022,25000,"['Dota Underlords', 'Quake Champions', 'Heroes of the Storm']"
745006970,Мужской,25,,Россия,0,02.09.2022,25000,"['Dota Underlords', 'Quake Champions', 'Heroes of the Storm']"
744998968,Мужской,25,,Россия,3,03.09.2022,25000,"['Dota Underlords', 'Quake Champions', 'Heroes of the Storm']"
744997818,Мужской,34,,Россия,2,02.09.2022,25000,['Quake Champions']
744997440,Женский,25,Москва,Россия,,28.08.2022,25000,['Quake Champions']
744996561,Мужской,23,,Россия,,01.09.2022,25000,['Quake Champions']
744978852,Мужской,17,,Россия,1,03.09.2022,25000,['PUBG']
744976700,Мужской,25,,Россия,2,03.09.2022,25000,['PUBG']
744976639,Мужской,21,,Россия,0,17.08.2022,25000,['Heroes of the Storm']
744973581,Мужской,25,Stockholm,Швеция,2,03.09.2022,138615,['Heroes of the Storm']
744969839,Мужской,26,,Россия,0,31.08.2022,25000,['Apex Legends']
744957257,Мужской,25,,Россия,1,03.09.2022,25000,['Apex Legends']
744933754,Мужской,25,,Россия,2,25.08.2022,25000,['Apex Legends']
744927246,Мужской,26,,Россия,,20.08.2022,25000,['Heroes of the Storm']
744920072,Женский,25,,Россия,,30.08.2022,25000,"['Warcraft III', 'StarCraft 2']"
744919750,Мужской,25,,Россия,0,01.09.2022,25000,"['Warcraft III', 'StarCraft 2']"
744913354,Мужской,19,,Россия,5,03.09.2022,25000,"['Warcraft III', 'StarCraft 2']"
744908321,Мужской,22,,Россия,1,03.09.2022,25000,"['Warcraft III', 'StarCraft 2']"
744900533,Мужской,19,,Россия,1,03.09.2022,25000,"['Warcraft III', 'StarCraft 2']"
744898626,Мужской,18,,Россия,0,01.09.2022,25000,"['Warcraft III', 'StarCraft 2']"
744881342,Мужской,19,,Россия,0,03.09.2022,25000,"['Warcraft III', 'StarCraft 2']"
744880730,Мужской,21,Воронеж,Россия,2,18.08.2022,25000,"['Warcraft III', 'StarCraft 2']"
744868972,Мужской,21,Durrës,Албания,0,22.08.2022,462050,['Heroes of the Storm']
744856266,Мужской,47,,Россия,1,03.09.2022,25000,['Heroes of the Storm']
744854149,Мужской,24,,Россия,0,28.08.2022,25000,['Heroes of the Storm']
744853930,Мужской,25,,Россия,1,22.08.2022,25000,['Heroes of the Storm']
744842930,Мужской,29,,Россия,0,02.09.2022,25000,['Heroes of the Storm']
744842167,Мужской,19,,Россия,2,03.09.2022,50000,['Heroes of the Storm']
744840473,Мужской,24,,Россия,0,03.09.2022,50000,['Heroes of the Storm']
744838518,Мужской,21,Санкт-Петербург,Россия,1,03.09.2022,50000,['Heroes of the Storm']
744837895,Мужской,25,,Россия,1,01.09.2022,50000,['Heroes of the Storm']
744832474,Мужской,29,,Россия,0,02.09.2022,50000,"['Warcraft III', 'StarCraft 2']"
744829072,Мужской,25,,Россия,,03.09.2022,50000,"['Dota 2', 'CS:GO']"
744826353,Мужской,22,,Россия,0,18.08.2022,50000,"['Dota 2', 'CS:GO']"
744822669,Женский,120,,Россия,0,03.09.2022,25000,"['Dota 2', 'CS:GO']"
744800988,Мужской,47,,Россия,0,03.09.2022,25000,"['Dota 2', 'CS:GO']"
744799116,Мужской,92,,Россия,0,03.09.2022,25000,"['Dota 2', 'CS:GO']"
744788653,Мужской,17,,Россия,0,21.08.2022,25000,"['Dota 2', 'CS:GO']"
744788300,Мужской,17,,Россия,2,03.09.2022,25000,"['Dota 2', 'CS:GO']"
744784010,Женский,21,Новосибирск,Россия,,16.08.2022,25000,"['Dota 2', 'CS:GO']"
744782860,Мужской,23,,Россия,,03.09.2022,25000,"['Dota 2', 'CS:GO']"
744778752,Мужской,24,,Россия,0,03.09.2022,25000,['PUBG']
744777887,Мужской,25,,Россия,0,28.08.2022,25000,['PUBG']
744765278,Мужской,21,Алматы,Казахстан,,03.09.2022,37875,['PUBG']
744754738,Мужской,21,,Россия,1,25.08.2022,25000,['PUBG']
744752001,Мужской,18,,Россия,0,01.09.2022,25000,['PUBG']
744750379,Мужской,41,Киселевск,Россия,0,28.08.2022,25000,['PUBG']
744735892,Мужской,25,,Россия,,02.09.2022,25000,"['Dota 2', 'CS:GO']"
744730556,Мужской,42,,Россия,,03.09.2022,25000,"['League of Legends', 'Valorant', 'Apex Legends']"
744721496,Мужской,21,,Россия,3,03.09.2022,25000,"['League of Legends', 'Valorant', 'Apex Legends']"
744694932,Мужской,18,Чита,Россия,0,15.08.2022,25000,['Warface']
744693740,Мужской,77,,Россия,1,31.08.2022,25000,['Warface']
744681266,Мужской,94,,Россия,0,03.09.2022,25000,['Warface']
744676864,Женский,26,,Россия,0,03.09.2022,25000,['Warface']
744674695,Мужской,31,,Россия,,17.08.2022,25000,['Warface']
744673554,Мужской,24,,Россия,0,03.09.2022,25000,['Warface']
744668927,Женский,24,,Россия,23,03.09.2022,25000,['Warface']
744668303,Мужской,25,,Россия,2,03.09.2022,25000,['Warface']
744664291,Мужской,26,,Россия,,03.09.2022,25000,['Warface']
744664126,Мужской,18,Челябинск,Россия,9,03.09.2022,25000,['Warface']
744662996,Мужской,32,,Россия,1,03.09.2022,25000,['Warface']
744659901,Мужской,33,,Россия,0,03.09.2022,25000,['Overwatch']
744657222,Мужской,25,,Россия,0,01.09.2022,25000,['Overwatch']
744642327,Мужской,25,,Россия,0,23.08.2022,25000,['Overwatch']
744641549,Мужской,25,,Россия,2,02.09.2022,25000,['Overwatch']
744641302,Мужской,25,,Россия,,19.08.2022,25000,['Overwatch']
744637892,Мужской,26,,Россия,2,03.09.2022,25000,['Overwatch']
744634694,Женский,26,,Россия,1,03.09.2022,25000,['Overwatch']
744631546,Мужской,23,,Россия,0,03.09.2022,25000,['Overwatch']
744624673,Мужской,17,,Россия,,03.09.2022,25000,['Overwatch']
744621059,Женский,21,,Россия,,03.09.2022,25000,['Overwatch']
744620806,Мужской,47,,Россия,,02.09.2022,25000,['Apex Legends']
744608911,Мужской,21,Ижевск,Россия,16,03.09.2022,25000,['Apex Legends']
744599998,Мужской,24,,Россия,1,03.09.2022,25000,['Apex Legends']
744599960,Женский,26,,Россия,12,03.09.2022,25000,['Warface']
744594025,Мужской,19,,Россия,1,01.09.2022,25000,['Warface']
744563193,Мужской,34,,Россия,,15.08.2022,25000,"['League of Legends', 'Valorant', 'Apex Legends']"
744539384,Мужской,20,,Россия,0,30.08.2022,25000,"['League of Legends', 'Valorant', 'Apex Legends']"
744529150,Мужской,23,,Россия,,02.09.2022,25000,"['League of Legends', 'Valorant', 'Apex Legends']"
744519751,Мужской,22,,Россия,0,26.08.2022,25000,"['League of Legends', 'Valorant', 'Apex Legends']"
744519194,Мужской,26,,Россия,1,03.09.2022,25000,['Dota Underlords']
744516680,Мужской,22,,Россия,6,21.08.2022,25000,['Dota Underlords']
744451084,Мужской,18,,Россия,0,03.09.2022,25000,['Dota Underlords']
744450840,Женский,31,,Россия,0,02.09.2022,25000,['Quake Champions']
744450188,Женский,25,,Россия,,01.09.2022,25000,['Quake Champions']
744447401,Мужской,17,,Россия,6,03.09.2022,25000,['Quake Champions']
744445121,Мужской,24,,Россия,0,03.09.2022,25000,['Quake Champions']
744438576,Мужской,46,,Россия,19,03.09.2022,25000,['PUBG']
744436669,Мужской,28,,Россия,0,15.08.2022,25000,['PUBG']
744431833,Мужской,23,,Россия,3,03.09.2022,25000,['PUBG']
744426642,Мужской,21,,Россия,0,03.09.2022,25000,['PUBG']
744419944,Мужской,25,,Россия,0,03.09.2022,25000,['PUBG']
744413723,Мужской,19,,Россия,0,15.08.2022,25000,['PUBG']
744401599,Женский,27,,Россия,31,03.09.2022,25000,['Quake Champions']
744399471,Мужской,19,,Россия,0,03.09.2022,25000,['StarCraft 2']
744397273,Мужской,23,,Россия,0,25.08.2022,25000,['StarCraft 2']
744396477,Мужской,25,,Россия,0,03.09.2022,25000,['StarCraft 2']
744373314,Мужской,20,,Россия,0,03.09.2022,25000,['StarCraft 2']
744369099,Мужской,25,,Россия,,03.09.2022,25000,['StarCraft 2']
744363833,Мужской,26,,Россия,1,03.09.2022,25000,['StarCraft 2']
744357104,Мужской,17,,Россия,1,03.09.2022,25000,['StarCraft 2']
744356869,Мужской,20,,Казахстан,0,03.09.2022,30300,['Quake Champions']
744337599,Мужской,26,,Россия,0,25.08.2022,25000,"['Dota 2', 'CS:GO', 'Warcraft III']"
744329477,Мужской,25,,Россия,2,29.08.2022,25000,"['Dota 2', 'CS:GO', 'Warcraft III']"
744329197,Мужской,68,,Россия,5,03.09.2022,25000,"['Dota 2', 'CS:GO', 'Warcraft III']"
744295666,Мужской,28,,Россия,0,12.08.2022,25000,"['Dota 2', 'CS:GO', 'Warcraft III']"
744294777,Мужской,21,Уфа,Россия,132,02.09.2022,25000,"['Dota 2', 'CS:GO', 'Warcraft III']"
744290720,Женский,29,,Россия,0,28.08.2022,25000,['League of Legends']
744272591,Мужской,51,,Россия,,03.09.2022,25000,['League of Legends']
744263692,Мужской,36,,Россия,3,03.09.2022,25000,['League of Legends']
744242250,Мужской,25,Санкт-Петербург,Россия,0,29.08.2022,25000,['League of Legends']
744225319,Мужской,28,,Россия,0,27.08.2022,25000,['League of Legends']
744201003,Женский,22,,Россия,278,03.09.2022,25000,['League of Legends']
744189945,Мужской,25,,Россия,1,03.09.2022,25000,['League of Legends']
744179438,Мужской,25,,Россия,0,13.08.2022,25000,['League of Legends']
744166022,Мужской,24,,Россия,0,03.09.2022,25000,['League of Legends']
744154564,Мужской,25,,Россия,1,03.09.2022,25000,['StarCraft 2']
744145407,Женский,23,,Россия,,11.08.2022,25000,['StarCraft 2']
744117909,Женский,40,Красноярск,Россия,,03.09.2022,25000,['CS:GO']
744115474,Мужской,25,Казань,Россия,2,03.09.2022,25000,['CS:GO']
744106269,Женский,29,,Россия,4,25.08.2022,25000,['CS:GO']
744104827,Мужской,22,Тюмень,Россия,,22.08.2022,25000,['CS:GO']
744102438,Мужской,21,,Великобритания,1,03.09.2022,138615,['CS:GO']
744100869,Мужской,27,,Россия,0,03.09.2022,25000,['CS:GO']
744095284,Мужской,25,,Россия,0,11.08.2022,25000,['Free Fire']
744071584,Мужской,40,,Россия,,03.09.2022,25000,['Free Fire']
744069671,Мужской,31,,Россия,,19.08.2022,25000,['Free Fire']
744065492,Мужской,24,Москва,Россия,1,03.09.2022,25000,['Free Fire']
744055425,Мужской,22,Белгород,Россия,,02.09.2022,25000,['Fortnite']
744051699,Мужской,17,,Россия,0,02.09.2022,25000,['Fortnite']
744028351,Мужской,18,,Россия,1,03.09.2022,25000,['Fortnite']
744024522,Мужской,32,Санкт-Петербург,Россия,1,03.09.2022,25000,['Fortnite']
744022944,Мужской,25,Москва,Россия,2,29.08.2022,25000,['Fortnite']
744021784,Женский,22,,Россия,,03.09.2022,25000,['Free Fire']
743997297,Мужской,21,Санкт-Петербург,Россия,0,21.08.2022,25000,['Free Fire']
743991133,Женский,22,,Россия,0,01.09.2022,25000,['Free Fire']
743990861,Женский,25,,Россия,12,03.09.2022,25000,['Free Fire']
743990463,Мужской,17,,Россия,1,03.09.2022,25000,['Free Fire']
743979171,Мужской,17,,Россия,,03.09.2022,25000,['Free Fire']
743960233,Мужской,27,Санкт-Петербург,Россия,,01.09.2022,25000,['Free Fire']
743953821,Мужской,41,,Россия,2,03.09.2022,25000,['Free Fire']
743936466,Женский,17,,Россия,0,03.09.2022,25000,"['Warcraft III', 'StarCraft 2']"
743932110,Мужской,17,,Россия,0,10.08.2022,25000,"['Warcraft III', 'StarCraft 2']"
743927032,Мужской,20,,Россия,2,03.09.2022,25000,['Heroes of the Storm']
743920250,Мужской,24,,Россия,0,12.08.2022,25000,['Heroes of the Storm']
743917988,Мужской,22,,Россия,1,01.09.2022,25000,['Heroes of the Storm']
743917103,Мужской,25,Ковров,Россия,1,03.09.2022,25000,['Heroes of the Storm']
743915709,Мужской,19,,Россия,3,03.09.2022,25000,['Heroes of the Storm']
743914142,Мужской,20,,Россия,,03.09.2022,25000,['Heroes of the Storm']
743907523,Мужской,20,,Россия,,03.09.2022,25000,['Heroes of the Storm']
743898699,Мужской,25,,Россия,11,03.09.2022,25000,['Heroes of the Storm']
743883335,Мужской,25,,Россия,,03.09.2022,25000,"['Warcraft III', 'StarCraft 2']"
743871351,Мужской,25,,Россия,2,03.09.2022,25000,"['Warcraft III', 'StarCraft 2']"
743855666,Мужской,23,,Россия,2,24.08.2022,25000,['Fortnite']
743851716,Мужской,18,,Россия,0,01.09.2022,25000,['Fortnite']
743842960,Мужской,25,,Россия,0,25.08.2022,25000,['Fortnite']
743829768,Мужской,25,,Россия,0,03.09.2022,25000,['Fortnite']
743823241,Мужской,20,,Россия,,25.08.2022,25000,['Fortnite']
743821772,Мужской,23,Тюмень,Россия,1,03.09.2022,25000,['Fortnite']
743816337,Мужской,23,,Россия,0,03.09.2022,25000,"['Warcraft III', 'StarCraft 2']"
743807526,Мужской,63,,Россия,0,03.09.2022,25000,"['Warcraft III', 'StarCraft 2']"
743805542,Мужской,20,Москва,Россия,,27.08.2022,25000,['Dota Underlords']
743803991,Мужской,41,Челябинск,Россия,,03.09.2022,25000,['Dota Underlords']
743785196,Мужской,21,Санкт-Петербург,Россия,0,02.09.2022,25000,['Dota Underlords']
743778120,Мужской,25,,Россия,1,21.08.2022,25000,['Dota Underlords']
743777410,Мужской,29,Санкт-Петербург,Россия,,02.09.2022,25000,['Dota Underlords']
743777086,Мужской,22,,Россия,1,03.09.2022,25000,['Dota Underlords']
743759960,Женский,20,,Россия,8,03.09.2022,25000,['Dota Underlords']
743752484,Мужской,25,,Россия,0,21.08.2022,25000,['PUBG']
743750030,Мужской,17,,Россия,0,10.08.2022,25000,['PUBG']
743742161,Мужской,21,,Россия,,03.09.2022,25000,['PUBG']
